secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,exercise_style
106457,2016-11-10,IYG 170421C95000,1,2017-04-21,,C,95000,4.7,7.6,0,0,0.174376,0.631173,0.033516,24.51131,-5.395992,112866438,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421C96000,1,2017-04-21,2016-09-27,C,96000,3.5,7,0,10,0.161201,0.600764,0.037131,24.89838,-5.116543,112866439,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421C97000,1,2017-04-21,2016-11-10,C,97000,3.5,6.5,8,2,0.172555,0.561181,0.03534,25.59761,-5.505298,112866440,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421C98000,1,2017-04-21,2016-09-12,C,98000,2,6,0,1,0.153192,0.523481,0.040258,25.82402,-4.964183,112866441,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P100000,1,2017-04-21,,P,100000,5,8,0,0,0.206065,-0.531543,0.02942,25.82334,-5.500568,112943651,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P105000,1,2017-04-21,,P,105000,7.5,11.5,0,0,0.194525,-0.679667,0.027946,23.10433,-4.423369,112943652,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P50000,1,2017-04-21,,P,50000,0,0.5,0,0,0.524558,-0.017798,0.00128,2.866566,-1.677877,112943653,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P55000,1,2017-04-21,,P,55000,0,0.5,0,0,0.457976,-0.020349,0.001642,3.216713,-1.638776,112943654,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P60000,1,2017-04-21,,P,60000,0,0.55,0,0,0.403557,-0.025016,0.002218,3.823138,-1.714954,112943655,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P65000,1,2017-04-21,,P,65000,0.05,0.6,0,0,0.357085,-0.03253,0.003118,4.759395,-1.883103,112943656,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P70000,1,2017-04-21,2016-09-21,P,70000,0.2,0.7,0,10,0.322927,-0.047343,0.004677,6.441621,-2.30366,112943657,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P75000,1,2017-04-21,,P,75000,0.3,0.9,0,0,0.286674,-0.067441,0.00696,8.516451,-2.690738,112943658,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P78000,1,2017-04-21,,P,78000,0.05,1.2,0,0,0.255829,-0.07735,0.008663,9.468967,-2.657757,112866442,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P79000,1,2017-04-21,,P,79000,0.4,1.25,0,0,0.263974,-0.094735,0.009769,10.99121,-3.188863,112866443,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P80000,1,2017-04-21,,P,80000,0.2,1.45,0,0,0.252374,-0.09859,0.010522,11.32003,-3.134801,112866444,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P81000,1,2017-04-21,,P,81000,0.7,1.95,0,0,0.279635,-0.132458,0.011713,13.97845,-4.284421,112866445,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P82000,1,2017-04-21,,P,82000,0.5,2,0,0,0.261741,-0.133899,0.012608,14.0803,-4.032732,112866446,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P83000,1,2017-04-21,,P,83000,0,5,0,0,,,,,,112866447,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P84000,1,2017-04-21,,P,84000,0,5,0,0,,,,,,112866448,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P85000,1,2017-04-21,2016-10-05,P,85000,0,5,0,10,,,,,,112866449,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P86000,1,2017-04-21,,P,86000,0.95,2.75,0,0,0.247592,-0.191331,0.016819,17.75349,-4.783487,112866450,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P87000,1,2017-04-21,,P,87000,0,5,0,0,,,,,,112866451,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P88000,1,2017-04-21,,P,88000,0,5,0,0,,,,,,112866452,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P89000,1,2017-04-21,,P,89000,0,5,0,0,,,,,,112866453,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P90000,1,2017-04-21,,P,90000,0.5,5,0,0,0.236391,-0.26823,0.021295,21.47848,-5.474547,112866454,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P91000,1,2017-04-21,2016-09-13,P,91000,0.5,5.5,0,10,0.232544,-0.289614,0.022467,22.30459,-5.574137,112866455,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P92000,1,2017-04-21,,P,92000,1,5.5,0,0,0.227855,-0.311792,0.023704,23.03729,-5.628555,112866456,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P93000,1,2017-04-21,,P,93000,1,6,0,0,0.222342,-0.334966,0.025021,23.72673,-5.636648,112866457,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P94000,1,2017-04-21,,P,94000,1.5,6,0,0,0.215975,-0.35938,0.026434,24.35453,-5.594663,112866458,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P95000,1,2017-04-21,,P,95000,2,6.5,0,0,0.218797,-0.38784,0.026726,24.93134,-5.789279,112866459,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P96000,1,2017-04-21,,P,96000,2.5,7,0,0,0.220398,-0.415708,0.027006,25.37616,-5.916786,112866460,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P97000,1,2017-04-21,,P,97000,2.5,7,0,0,0.201375,-0.443496,0.029928,25.68884,-5.420112,112866461,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-10,IYG 170421P98000,1,2017-04-21,,P,98000,3.6,6.2,0,0,0.187365,-0.475835,0.032429,25.88563,-5.029016,112866462,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C100000,1,2016-11-18,,C,100000,0,3.9,0,0,,,,,,113798023,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C101000,1,2016-11-18,,C,101000,0,5,0,0,,,,,,113798024,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C102000,1,2016-11-18,,C,102000,0,5,0,0,,,,,,113798025,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C103000,1,2016-11-18,,C,103000,0,5,0,0,,,,,,113798026,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C78000,1,2016-11-18,,C,78000,18,22.4,0,0,,,,,,113183729,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C79000,1,2016-11-18,,C,79000,16.5,21,0,0,,,,,,113183730,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C80000,1,2016-11-18,,C,80000,15.5,20,0,0,,,,,,113183731,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C81000,1,2016-11-18,,C,81000,14.5,19,0,0,,,,,,113183732,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C82000,1,2016-11-18,,C,82000,13.5,18,0,0,,,,,,113183733,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C83000,1,2016-11-18,,C,83000,12.5,17,0,0,,,,,,113183734,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C84000,1,2016-11-18,2016-10-04,C,84000,11.5,16,0,11,,,,,,113183735,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C85000,1,2016-11-18,,C,85000,10.5,15,0,0,,,,,,113183736,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C86000,1,2016-11-18,,C,86000,9.5,14,0,0,,,,,,113183737,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C87000,1,2016-11-18,2016-10-26,C,87000,8.5,13,0,0,,,,,,113183738,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C88000,1,2016-11-18,,C,88000,7.5,12,0,0,,,,,,113183739,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C89000,1,2016-11-18,,C,89000,7,11.4,0,0,,,,,,113183740,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C90000,1,2016-11-18,2016-11-09,C,90000,6,10.5,0,12,,,,,,113183741,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C91000,1,2016-11-18,,C,91000,5,9.5,0,0,,,,,,113183742,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C92000,1,2016-11-18,,C,92000,4,8.5,0,0,,,,,,113183743,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C93000,1,2016-11-18,,C,93000,3,7.5,0,0,,,,,,113183744,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C94000,1,2016-11-18,2016-11-07,C,94000,2,6,0,10,,,,,,113183745,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C95000,1,2016-11-18,2016-11-09,C,95000,1,5.5,0,10,,,,,,113183746,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C96000,1,2016-11-18,,C,96000,0.5,5,0,0,0.101289,0.977936,0.038029,0.718777,-2.338317,113183747,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C97000,1,2016-11-18,,C,97000,0,5,0,0,,,,,,113183748,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C98000,1,2016-11-18,,C,98000,0.35,5,0,0,0.420852,0.562748,0.068453,5.386872,-59.33682,113183749,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118C99000,1,2016-11-18,,C,99000,0.05,5,0,0,,,,,,113798027,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P100000,1,2016-11-18,,P,100000,0.8,5,0,0,0.40301,-0.579152,0.070984,5.347183,-55.91029,113798028,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P101000,1,2016-11-18,,P,101000,1.5,5.5,0,0,0.396141,-0.650075,0.068403,5.064005,-52.00213,113798029,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P102000,1,2016-11-18,,P,102000,2.5,6.5,0,0,0.458785,-0.68435,0.056707,4.861586,-57.83742,113798030,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P103000,1,2016-11-18,,P,103000,3,7.5,0,0,0.46275,-0.734847,0.051823,4.48035,-53.72326,113798031,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P78000,1,2016-11-18,2016-09-21,P,78000,0,5,0,10,,,,,,113183750,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P79000,1,2016-11-18,,P,79000,0,5,0,0,,,,,,113183751,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P80000,1,2016-11-18,,P,80000,0,5,0,0,,,,,,113183752,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P81000,1,2016-11-18,,P,81000,0,5,0,0,,,,,,113183753,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P82000,1,2016-11-18,,P,82000,0,5,0,0,,,,,,113183754,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P83000,1,2016-11-18,,P,83000,0,5,0,0,,,,,,113183755,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P84000,1,2016-11-18,,P,84000,0,5,0,0,,,,,,113183756,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P85000,1,2016-11-18,,P,85000,0,5,0,0,,,,,,113183757,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P86000,1,2016-11-18,,P,86000,0,5,0,0,,,,,,113183758,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P87000,1,2016-11-18,2016-10-26,P,87000,0,5,0,0,,,,,,113183759,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P88000,1,2016-11-18,,P,88000,0,5,0,0,,,,,,113183760,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P89000,1,2016-11-18,,P,89000,0,5,0,0,,,,,,113183761,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P90000,1,2016-11-18,2016-11-11,P,90000,0,0.5,10,10,0.488646,-0.080289,0.02232,2.037315,-25.93719,113183762,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P91000,1,2016-11-18,,P,91000,0,5,0,0,,,,,,113183763,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P92000,1,2016-11-18,,P,92000,0,5,0,0,,,,,,113183764,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P93000,1,2016-11-18,,P,93000,0,5,0,0,,,,,,113183765,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P94000,1,2016-11-18,,P,94000,0,5,0,0,,,,,,113183766,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P95000,1,2016-11-18,,P,95000,0,5,0,0,,,,,,113183767,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P96000,1,2016-11-18,,P,96000,0.05,1.1,0,0,0.293977,-0.238579,0.077095,4.236092,-32.36059,113183768,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P97000,1,2016-11-18,,P,97000,0.3,3.9,0,0,0.533954,-0.3909,0.052583,5.249721,-72.87717,113183769,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P98000,1,2016-11-18,,P,98000,0,5,0,0,,,,,,113183770,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161118P99000,1,2016-11-18,,P,99000,1.05,2.65,0,0,0.314171,-0.515677,0.092813,5.450707,-44.40324,113798032,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C100000,1,2016-12-16,,C,100000,0,3.5,0,0,,,,,,113565591,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C80000,1,2016-12-16,,C,80000,16,20.5,0,0,,,,,,113565592,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C81000,1,2016-12-16,,C,81000,15,19.4,0,0,,,,,,113565593,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C82000,1,2016-12-16,,C,82000,14,18.4,0,0,,,,,,113565594,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C83000,1,2016-12-16,,C,83000,13,17.4,0,0,,,,,,113565595,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C84000,1,2016-12-16,,C,84000,12,16.4,0,0,,,,,,113565596,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C85000,1,2016-12-16,,C,85000,11,15.4,0,0,,,,,,113565597,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C86000,1,2016-12-16,,C,86000,10,14.4,0,0,,,,,,113565598,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C87000,1,2016-12-16,2016-10-26,C,87000,9,13.5,0,1,,,,,,113565599,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C88000,1,2016-12-16,,C,88000,8,12.5,0,0,,,,,,113565600,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C89000,1,2016-12-16,,C,89000,7.5,11.9,0,0,,,,,,113565601,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C90000,1,2016-12-16,,C,90000,6.5,11,0,0,,,,,,113565602,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C91000,1,2016-12-16,,C,91000,5.5,10,0,0,,,,,,113565603,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C92000,1,2016-12-16,,C,92000,4.5,9,0,0,,,,,,113565604,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C93000,1,2016-12-16,,C,93000,4,8.4,0,0,0.185952,0.859124,0.039319,6.835808,-7.075348,113565605,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C94000,1,2016-12-16,,C,94000,3,7.5,0,0,0.169785,0.834032,0.048001,7.61593,-7.184326,113565606,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C95000,1,2016-12-16,,C,95000,2.5,7,0,0,0.200645,0.745196,0.052316,9.813737,-10.65806,113565607,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C96000,1,2016-12-16,2016-11-11,C,96000,2.35,5.5,11,0,0.188583,0.697956,0.060475,10.66571,-10.85317,113565608,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C97000,1,2016-12-16,2016-11-09,C,97000,1,5.5,0,1,0.185918,0.635018,0.06611,11.48923,-11.47685,113565609,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C98000,1,2016-12-16,2016-11-11,C,98000,0,5,10,0,,,,,,113565610,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216C99000,1,2016-12-16,,C,99000,0,4.2,0,0,,,,,,113565611,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P100000,1,2016-12-16,,P,100000,1.5,6,0,0,0.252768,-0.54727,0.051365,12.10713,-15.665,113565612,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P80000,1,2016-12-16,,P,80000,0,5,0,0,,,,,,113565613,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P81000,1,2016-12-16,,P,81000,0,5,0,0,,,,,,113565614,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P82000,1,2016-12-16,,P,82000,0,5,0,0,,,,,,113565615,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P83000,1,2016-12-16,,P,83000,0,5,0,0,,,,,,113565616,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P84000,1,2016-12-16,,P,84000,0,5,0,0,,,,,,113565617,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P85000,1,2016-12-16,,P,85000,0,5,0,0,,,,,,113565618,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P86000,1,2016-12-16,,P,86000,0,5,0,0,,,,,,113565619,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P87000,1,2016-12-16,2016-10-26,P,87000,0,3.9,0,1,,,,,,113565620,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P88000,1,2016-12-16,,P,88000,0,5,0,0,,,,,,113565621,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P89000,1,2016-12-16,,P,89000,0,5,0,0,,,,,,113565622,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P90000,1,2016-12-16,,P,90000,0,5,0,0,,,,,,113565623,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P91000,1,2016-12-16,,P,91000,0,5,0,0,,,,,,113565624,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-11-11,IYG 161216P92000,1,2016-12-16,,P,92000,0,5,0,0,,,,,,113565625,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
